r1 void vitreous
534.85000 1.00060 1.35080
534.86000 1.00060 1.35080
534.87000 1.00060 1.35080
534.88000 1.00060 1.35080
534.89000 1.00060 1.35080
534.90000 1.00060 1.35080
534.91000 1.00060 1.35080
534.92000 1.00060 1.35080
534.93000 1.00060 1.35080
534.94000 1.00060 1.35080
534.95000 1.00060 1.35080
534.96000 1.00060 1.35080
534.97000 1.00060 1.35080
534.98000 1.00060 1.35080
534.99000 1.00060 1.35080
535.00000 1.00060 1.35080
535.01000 1.00060 1.35080
535.02000 1.00060 1.35080
535.03000 1.00060 1.35080
535.04000 1.00060 1.35080
535.05000 1.00060 1.35080
535.06000 1.00060 1.35080
535.07000 1.00060 1.35080
535.08000 1.00060 1.35080
535.09000 1.00060 1.35080
535.10000 1.00060 1.35080
535.11000 1.00060 1.35080
535.12000 1.00060 1.35080
535.13000 1.00060 1.35080
535.14000 1.00059 1.35080
535.15000 1.00059 1.35080
535.16000 1.00059 1.35080
535.17000 1.00059 1.35080
535.18000 1.00059 1.35080
535.19000 1.00059 1.35080
535.20000 1.00059 1.35080
535.21000 1.00059 1.35080
535.22000 1.00059 1.35080
535.23000 1.00059 1.35080
535.24000 1.00059 1.35080
535.25000 1.00059 1.35080
535.26000 1.00059 1.35080
535.27000 1.00059 1.35080
535.28000 1.00059 1.35080
535.29000 1.00059 1.35080
535.30000 1.00059 1.35080
535.31000 1.00059 1.35080
535.32000 1.00059 1.35080
535.33000 1.00059 1.35080
535.34000 1.00059 1.35080
535.35000 1.00059 1.35080
535.36000 1.00059 1.35080
535.37000 1.00059 1.35080
535.38000 1.00059 1.35080
535.39000 1.00059 1.35080
535.40000 1.00059 1.35080
535.41000 1.00059 1.35080
535.42000 1.00059 1.35080
535.43000 1.00059 1.35080
535.44000 1.00059 1.35080
535.45000 1.00059 1.35080
535.46000 1.00059 1.35080
535.47000 1.00059 1.35080
535.48000 1.00059 1.35080
535.49000 1.00059 1.35080
535.50000 1.00059 1.35080
535.51000 1.00059 1.35080
535.52000 1.00059 1.35080
535.53000 1.00059 1.35080
535.54000 1.00059 1.35080
535.55000 1.00059 1.35080
535.56000 1.00059 1.35080
535.57000 1.00059 1.35080
535.58000 1.00059 1.35080
535.59000 1.00059 1.35080
535.60000 1.00059 1.35080
535.61000 1.00059 1.35080
535.62000 1.00059 1.35080
535.63000 1.00059 1.35080
535.64000 1.00059 1.35080
535.65000 1.00059 1.35080
535.66000 1.00059 1.35080
535.67000 1.00059 1.35080
535.68000 1.00059 1.35080
535.69000 1.00059 1.35080
535.70000 1.00059 1.35080
535.71000 1.00059 1.35080
535.72000 1.00059 1.35080
535.73000 1.00059 1.35080
535.74000 1.00059 1.35080
535.75000 1.00059 1.35080
535.76000 1.00059 1.35080
535.77000 1.00059 1.35080
535.78000 1.00059 1.35080
535.79000 1.00059 1.35080
535.80000 1.00059 1.35080
535.81000 1.00059 1.35080
535.82000 1.00059 1.35080
535.83000 1.00059 1.35080
535.84000 1.00059 1.35080
535.85000 1.00059 1.35080
535.86000 1.00059 1.35080
535.87000 1.00059 1.35080
535.88000 1.00059 1.35080
535.89000 1.00059 1.35080
535.90000 1.00059 1.35080
535.91000 1.00059 1.35080
535.92000 1.00059 1.35080
535.93000 1.00059 1.35080
535.94000 1.00059 1.35080
535.95000 1.00059 1.35080
535.96000 1.00059 1.35080
535.97000 1.00059 1.35080
535.98000 1.00059 1.35080
535.99000 1.00059 1.35080
536.00000 1.00059 1.35080
536.01000 1.00059 1.35080
536.02000 1.00059 1.35080
536.03000 1.00059 1.35080
536.04000 1.00059 1.35080
536.05000 1.00059 1.35080
536.06000 1.00059 1.35080
536.07000 1.00059 1.35080
536.08000 1.00059 1.35080
536.09000 1.00059 1.35080
536.10000 1.00059 1.35080
536.11000 1.00059 1.35080
536.12000 1.00059 1.35080
536.13000 1.00059 1.35080
536.14000 1.00059 1.35080
536.15000 1.00059 1.35080
536.16000 1.00059 1.35080
536.17000 1.00059 1.35080
536.18000 1.00059 1.35080
536.19000 1.00059 1.35080
536.20000 1.00059 1.35080
536.21000 1.00059 1.35080
536.22000 1.00059 1.35080
536.23000 1.00059 1.35080
536.24000 1.00059 1.35080
536.25000 1.00059 1.35080
536.26000 1.00059 1.35080
536.27000 1.00059 1.35080
536.28000 1.00059 1.35080
536.29000 1.00059 1.35080
536.30000 1.00059 1.35080
536.31000 1.00059 1.35080
536.32000 1.00059 1.35080
536.33000 1.00059 1.35080
536.34000 1.00059 1.35080
536.35000 1.00059 1.35080
536.36000 1.00059 1.35080
536.37000 1.00059 1.35080
536.38000 1.00059 1.35080
536.39000 1.00059 1.35080
536.40000 1.00059 1.35080
536.41000 1.00059 1.35080
536.42000 1.00059 1.35080
536.43000 1.00059 1.35080
536.44000 1.00059 1.35080
536.45000 1.00059 1.35080
536.46000 1.00059 1.35080
536.47000 1.00059 1.35080
536.48000 1.00059 1.35080
536.49000 1.00059 1.35080
536.50000 1.00059 1.35080
536.51000 1.00059 1.35080
536.52000 1.00059 1.35080
536.53000 1.00059 1.35080
536.54000 1.00059 1.35080
536.55000 1.00059 1.35080
536.56000 1.00059 1.35080
536.57000 1.00059 1.35080
536.58000 1.00059 1.35080
536.59000 1.00059 1.35080
536.60000 1.00059 1.35080
536.61000 1.00059 1.35080
536.62000 1.00059 1.35080
536.63000 1.00059 1.35080
536.64000 1.00059 1.35080
536.65000 1.00059 1.35080
536.66000 1.00059 1.35080
536.67000 1.00059 1.35080
536.68000 1.00059 1.35080
536.69000 1.00059 1.35080
536.70000 1.00059 1.35080
536.71000 1.00059 1.35080
536.72000 1.00059 1.35080
536.73000 1.00059 1.35080
536.74000 1.00059 1.35080
536.75000 1.00059 1.35080
536.76000 1.00059 1.35080
536.77000 1.00059 1.35080
536.78000 1.00059 1.35080
536.79000 1.00059 1.35080
536.80000 1.00059 1.35080
536.81000 1.00059 1.35080
536.82000 1.00059 1.35080
536.83000 1.00059 1.35080
536.84000 1.00059 1.35080
536.85000 1.00059 1.35080
536.86000 1.00059 1.35080
536.87000 1.00059 1.35080
536.88000 1.00059 1.35080
536.89000 1.00059 1.35080
536.90000 1.00059 1.35080
536.91000 1.00059 1.35080
536.92000 1.00059 1.35080
536.93000 1.00059 1.35080
536.94000 1.00059 1.35080
536.95000 1.00059 1.35080
536.96000 1.00059 1.35080
536.97000 1.00059 1.35080
536.98000 1.00059 1.35080
536.99000 1.00059 1.35080
537.00000 1.00059 1.35080
537.01000 1.00059 1.35080
537.02000 1.00059 1.35080
537.03000 1.00059 1.35080
537.04000 1.00059 1.35080
537.05000 1.00059 1.35080
537.06000 1.00059 1.35080
537.07000 1.00059 1.35080
537.08000 1.00059 1.35080
537.09000 1.00059 1.35080
537.10000 1.00059 1.35080
537.11000 1.00059 1.35080
537.12000 1.00059 1.35080
537.13000 1.00059 1.35080
537.14000 1.00059 1.35080
537.15000 1.00059 1.35080
537.16000 1.00059 1.35080
537.17000 1.00059 1.35080
537.18000 1.00059 1.35080
537.19000 1.00059 1.35080
537.20000 1.00059 1.35080
537.21000 1.00059 1.35080
537.22000 1.00059 1.35080
537.23000 1.00059 1.35080
537.24000 1.00059 1.35080
537.25000 1.00059 1.35080
537.26000 1.00059 1.35080
537.27000 1.00059 1.35080
537.28000 1.00059 1.35080
537.29000 1.00059 1.35080
537.30000 1.00059 1.35080
537.31000 1.00059 1.35080
537.32000 1.00059 1.35080
537.33000 1.00059 1.35080
537.34000 1.00059 1.35080
537.35000 1.00059 1.35080
537.36000 1.00059 1.35080
537.37000 1.00059 1.35080
537.38000 1.00059 1.35080
537.39000 1.00059 1.35080
537.40000 1.00059 1.35080
537.41000 1.00059 1.35080
537.42000 1.00059 1.35080
537.43000 1.00059 1.35080
537.44000 1.00059 1.35080
537.45000 1.00059 1.35080
537.46000 1.00059 1.35080
537.47000 1.00059 1.35080
537.48000 1.00059 1.35080
537.49000 1.00059 1.35080
537.50000 1.00059 1.35080
537.51000 1.00059 1.35080
537.52000 1.00059 1.35080
537.53000 1.00059 1.35080
537.54000 1.00059 1.35080
537.55000 1.00059 1.35080
537.56000 1.00059 1.35080
537.57000 1.00059 1.35080
537.58000 1.00059 1.35080
537.59000 1.00059 1.35080
537.60000 1.00059 1.35080
537.61000 1.00059 1.35080
537.62000 1.00059 1.35080
537.63000 1.00059 1.35080
537.64000 1.00059 1.35080
537.65000 1.00059 1.35080
537.66000 1.00059 1.35080
537.67000 1.00059 1.35080
537.68000 1.00059 1.35080
537.69000 1.00059 1.35080
537.70000 1.00059 1.35080
537.71000 1.00059 1.35080
537.72000 1.00059 1.35080
537.73000 1.00059 1.35080
537.74000 1.00059 1.35080
537.75000 1.00059 1.35080
537.76000 1.00059 1.35080
537.77000 1.00059 1.35080
537.78000 1.00059 1.35080
537.79000 1.00059 1.35080
537.80000 1.00059 1.35080
537.81000 1.00059 1.35080
537.82000 1.00059 1.35080
537.83000 1.00059 1.35080
537.84000 1.00059 1.35080
537.85000 1.00059 1.35080
537.86000 1.00059 1.35080
537.87000 1.00059 1.35080
537.88000 1.00059 1.35080
537.89000 1.00059 1.35080
537.90000 1.00059 1.35080
537.91000 1.00059 1.35080
537.92000 1.00059 1.35080
537.93000 1.00059 1.35080
537.94000 1.00059 1.35080
537.95000 1.00059 1.35080
537.96000 1.00059 1.35080
537.97000 1.00059 1.35080
537.98000 1.00059 1.35080
537.99000 1.00059 1.35080
538.00000 1.00059 1.35080
538.01000 1.00059 1.35080
538.02000 1.00059 1.35080
538.03000 1.00059 1.35080
538.04000 1.00059 1.35080
538.05000 1.00059 1.35080
538.06000 1.00059 1.35080
538.07000 1.00059 1.35080
538.08000 1.00059 1.35080
538.09000 1.00059 1.35080
538.10000 1.00059 1.35080
538.11000 1.00059 1.35080
538.12000 1.00059 1.35080
538.13000 1.00059 1.35080
538.14000 1.00059 1.35080
538.15000 1.00059 1.35080
538.16000 1.00059 1.35080
538.17000 1.00059 1.35080
538.18000 1.00059 1.35080
538.19000 1.00059 1.35080
538.20000 1.00059 1.35080
538.21000 1.00059 1.35080
538.22000 1.00059 1.35080
538.23000 1.00059 1.35080
538.24000 1.00059 1.35080
538.25000 1.00059 1.35080
538.26000 1.00059 1.35080
538.27000 1.00059 1.35080
538.28000 1.00059 1.35080
538.29000 1.00059 1.35080
538.30000 1.00059 1.35080
538.31000 1.00059 1.35080
538.32000 1.00059 1.35080
538.33000 1.00059 1.35080
538.34000 1.00059 1.35080
538.35000 1.00059 1.35080
538.36000 1.00059 1.35080
538.37000 1.00059 1.35080
538.38000 1.00059 1.35080
538.39000 1.00059 1.35080
538.40000 1.00059 1.35080
538.41000 1.00059 1.35080
538.42000 1.00059 1.35080
538.43000 1.00059 1.35080
538.44000 1.00059 1.35080
538.45000 1.00059 1.35080
538.46000 1.00059 1.35080
538.47000 1.00059 1.35080
538.48000 1.00059 1.35080
538.49000 1.00059 1.35080
538.50000 1.00059 1.35080
538.51000 1.00059 1.35080
538.52000 1.00059 1.35080
538.53000 1.00059 1.35080
538.54000 1.00059 1.35080
538.55000 1.00059 1.35080
538.56000 1.00059 1.35080
538.57000 1.00059 1.35080
538.58000 1.00059 1.35080
538.59000 1.00059 1.35080
538.60000 1.00059 1.35080
538.61000 1.00059 1.35080
538.62000 1.00059 1.35080
538.63000 1.00059 1.35080
538.64000 1.00059 1.35080
538.65000 1.00059 1.35080
538.66000 1.00059 1.35080
538.67000 1.00059 1.35080
538.68000 1.00059 1.35080
538.69000 1.00059 1.35080
538.70000 1.00059 1.35080
538.71000 1.00059 1.35080
538.72000 1.00059 1.35080
538.73000 1.00059 1.35080
538.74000 1.00059 1.35080
538.75000 1.00059 1.35080
538.76000 1.00059 1.35080
538.77000 1.00059 1.35080
538.78000 1.00059 1.35080
538.79000 1.00059 1.35080
538.80000 1.00059 1.35080
538.81000 1.00059 1.35080
538.82000 1.00059 1.35080
538.83000 1.00059 1.35080
538.84000 1.00059 1.35080
538.85000 1.00059 1.35080
538.86000 1.00059 1.35080
538.87000 1.00059 1.35080
538.88000 1.00059 1.35080
538.89000 1.00059 1.35080
538.90000 1.00059 1.35080
538.91000 1.00059 1.35080
538.92000 1.00059 1.35080
538.93000 1.00059 1.35080
538.94000 1.00059 1.35080
538.95000 1.00059 1.35080
538.96000 1.00059 1.35080
538.97000 1.00059 1.35080
538.98000 1.00059 1.35080
538.99000 1.00059 1.35080
539.00000 1.00059 1.35080
539.01000 1.00059 1.35080
539.02000 1.00059 1.35080
539.03000 1.00059 1.35080
539.04000 1.00059 1.35080
539.05000 1.00059 1.35080
539.06000 1.00059 1.35080
539.07000 1.00059 1.35080
539.08000 1.00059 1.35080
539.09000 1.00059 1.35080
539.10000 1.00059 1.35080
539.11000 1.00059 1.35080
539.12000 1.00059 1.35080
539.13000 1.00059 1.35080
539.14000 1.00059 1.35080
539.15000 1.00059 1.35080
539.16000 1.00059 1.35080
539.17000 1.00059 1.35080
539.18000 1.00059 1.35080
539.19000 1.00059 1.35080
539.20000 1.00059 1.35080
539.21000 1.00059 1.35080
539.22000 1.00059 1.35080
539.23000 1.00059 1.35080
539.24000 1.00059 1.35080
539.25000 1.00059 1.35080
539.26000 1.00059 1.35080
539.27000 1.00059 1.35080
539.28000 1.00059 1.35080
539.29000 1.00059 1.35080
539.30000 1.00059 1.35080
539.31000 1.00059 1.35080
539.32000 1.00059 1.35080
539.33000 1.00059 1.35080
539.34000 1.00059 1.35080
539.35000 1.00059 1.35080
539.36000 1.00059 1.35080
539.37000 1.00059 1.35080
539.38000 1.00059 1.35080
539.39000 1.00059 1.35080
539.40000 1.00059 1.35080
539.41000 1.00059 1.35080
539.42000 1.00059 1.35080
539.43000 1.00059 1.35080
539.44000 1.00059 1.35080
539.45000 1.00059 1.35080
539.46000 1.00059 1.35080
539.47000 1.00059 1.35080
539.48000 1.00059 1.35080
539.49000 1.00059 1.35080
539.50000 1.00059 1.35080
539.51000 1.00059 1.35080
539.52000 1.00059 1.35080
539.53000 1.00059 1.35080
539.54000 1.00059 1.35080
539.55000 1.00059 1.35080
539.56000 1.00059 1.35080
539.57000 1.00059 1.35080
539.58000 1.00059 1.35080
539.59000 1.00059 1.35080
539.60000 1.00059 1.35080
539.61000 1.00059 1.35080
539.62000 1.00059 1.35080
539.63000 1.00059 1.35080
539.64000 1.00059 1.35080
539.65000 1.00059 1.35080
539.66000 1.00059 1.35080
539.67000 1.00059 1.35080
539.68000 1.00059 1.35080
539.69000 1.00059 1.35080
539.70000 1.00059 1.35080
539.71000 1.00059 1.35080
539.72000 1.00059 1.35080
539.73000 1.00059 1.35080
539.74000 1.00059 1.35080
539.75000 1.00059 1.35080
539.76000 1.00059 1.35080
539.77000 1.00059 1.35080
539.78000 1.00059 1.35080
539.79000 1.00059 1.35080
539.80000 1.00059 1.35080
539.81000 1.00059 1.35080
539.82000 1.00059 1.35080
539.83000 1.00059 1.35080
539.84000 1.00059 1.35080
539.85000 1.00059 1.35080
539.86000 1.00059 1.35080
539.87000 1.00059 1.35080
539.88000 1.00059 1.35080
539.89000 1.00059 1.35080
539.90000 1.00059 1.35080
539.91000 1.00059 1.35080
539.92000 1.00059 1.35080
539.93000 1.00059 1.35080
539.94000 1.00059 1.35080
539.95000 1.00059 1.35080
539.96000 1.00059 1.35080
539.97000 1.00059 1.35080
539.98000 1.00059 1.35080
539.99000 1.00059 1.35080
540.00000 1.00059 1.35080
540.01000 1.00059 1.35080
540.02000 1.00059 1.35080
540.03000 1.00059 1.35080
540.04000 1.00059 1.35080
540.05000 1.00059 1.35080
540.06000 1.00059 1.35080
540.07000 1.00059 1.35080
540.08000 1.00059 1.35080
540.09000 1.00059 1.35080
540.10000 1.00059 1.35080
540.11000 1.00059 1.35080
540.12000 1.00059 1.35080
540.13000 1.00059 1.35080
540.14000 1.00059 1.35080
540.15000 1.00059 1.35080
540.16000 1.00059 1.35080
540.17000 1.00059 1.35080
540.18000 1.00059 1.35080
540.19000 1.00059 1.35080
540.20000 1.00059 1.35080
540.21000 1.00059 1.35080
540.22000 1.00059 1.35080
540.23000 1.00059 1.35080
540.24000 1.00059 1.35080
540.25000 1.00059 1.35080
540.26000 1.00059 1.35080
540.27000 1.00059 1.35080
540.28000 1.00059 1.35080
540.29000 1.00059 1.35080
540.30000 1.00059 1.35080
540.31000 1.00059 1.35080
540.32000 1.00059 1.35080
540.33000 1.00059 1.35080
540.34000 1.00059 1.35080
540.35000 1.00059 1.35080
540.36000 1.00059 1.35080
540.37000 1.00059 1.35080
540.38000 1.00059 1.35080
540.39000 1.00059 1.35080
540.40000 1.00059 1.35080
540.41000 1.00059 1.35080
540.42000 1.00059 1.35080
540.43000 1.00059 1.35080
540.44000 1.00059 1.35080
540.45000 1.00059 1.35080
540.46000 1.00059 1.35080
540.47000 1.00059 1.35080
540.48000 1.00059 1.35080
540.49000 1.00059 1.35080
540.50000 1.00059 1.35080
540.51000 1.00059 1.35080
540.52000 1.00059 1.35080
540.53000 1.00059 1.35080
540.54000 1.00059 1.35080
540.55000 1.00059 1.35080
540.56000 1.00059 1.35080
540.57000 1.00059 1.35080
540.58000 1.00059 1.35080
540.59000 1.00059 1.35080
540.60000 1.00059 1.35080
540.61000 1.00059 1.35080
540.62000 1.00059 1.35080
540.63000 1.00059 1.35080
540.64000 1.00059 1.35080
540.65000 1.00059 1.35080
540.66000 1.00059 1.35080
540.67000 1.00059 1.35080
540.68000 1.00059 1.35080
540.69000 1.00059 1.35079
540.70000 1.00059 1.35079
540.71000 1.00059 1.35079
540.72000 1.00059 1.35079
540.73000 1.00059 1.35079
540.74000 1.00059 1.35079
540.75000 1.00059 1.35079
540.76000 1.00059 1.35079
540.77000 1.00059 1.35079
540.78000 1.00059 1.35079
540.79000 1.00059 1.35079
540.80000 1.00059 1.35079
540.81000 1.00059 1.35079
540.82000 1.00059 1.35079
540.83000 1.00059 1.35079
540.84000 1.00059 1.35079
540.85000 1.00059 1.35079
540.86000 1.00059 1.35079
540.87000 1.00059 1.35079
540.88000 1.00059 1.35079
540.89000 1.00059 1.35079
540.90000 1.00059 1.35079
540.91000 1.00059 1.35079
540.92000 1.00059 1.35079
540.93000 1.00059 1.35079
540.94000 1.00059 1.35079
540.95000 1.00059 1.35079
540.96000 1.00059 1.35079
540.97000 1.00059 1.35079
540.98000 1.00059 1.35079
540.99000 1.00059 1.35079
541.00000 1.00059 1.35079
541.01000 1.00059 1.35079
541.02000 1.00059 1.35079
541.03000 1.00059 1.35079
541.04000 1.00059 1.35079
541.05000 1.00059 1.35079
541.06000 1.00059 1.35079
541.07000 1.00059 1.35079
541.08000 1.00059 1.35079
541.09000 1.00059 1.35079
541.10000 1.00059 1.35079
541.11000 1.00059 1.35079
541.12000 1.00059 1.35079
541.13000 1.00059 1.35079
541.14000 1.00059 1.35079
541.15000 1.00059 1.35079
541.16000 1.00059 1.35079
541.17000 1.00059 1.35079
541.18000 1.00059 1.35079
541.19000 1.00059 1.35079
541.20000 1.00059 1.35079
541.21000 1.00059 1.35079
541.22000 1.00059 1.35079
541.23000 1.00059 1.35079
541.24000 1.00059 1.35079
541.25000 1.00059 1.35079
541.26000 1.00059 1.35079
541.27000 1.00059 1.35079
541.28000 1.00059 1.35079
541.29000 1.00059 1.35079
541.30000 1.00059 1.35079
541.31000 1.00059 1.35079
541.32000 1.00059 1.35079
541.33000 1.00059 1.35079
541.34000 1.00059 1.35079
541.35000 1.00059 1.35079
541.36000 1.00059 1.35079
541.37000 1.00059 1.35079
541.38000 1.00059 1.35079
541.39000 1.00059 1.35079
541.40000 1.00059 1.35079
541.41000 1.00059 1.35079
541.42000 1.00059 1.35079
541.43000 1.00059 1.35079
541.44000 1.00059 1.35079
541.45000 1.00059 1.35079
541.46000 1.00059 1.35079
541.47000 1.00059 1.35079
541.48000 1.00059 1.35079
541.49000 1.00059 1.35079
541.50000 1.00059 1.35079
541.51000 1.00059 1.35079
541.52000 1.00059 1.35079
541.53000 1.00059 1.35079
541.54000 1.00059 1.35079
541.55000 1.00059 1.35079
541.56000 1.00059 1.35079
541.57000 1.00059 1.35079
541.58000 1.00059 1.35079
541.59000 1.00059 1.35079
541.60000 1.00059 1.35079
541.61000 1.00059 1.35079
541.62000 1.00059 1.35079
541.63000 1.00059 1.35079
541.64000 1.00059 1.35079
541.65000 1.00059 1.35079
541.66000 1.00059 1.35079
541.67000 1.00059 1.35079
541.68000 1.00059 1.35079
541.69000 1.00059 1.35079
541.70000 1.00059 1.35079
541.71000 1.00059 1.35079
541.72000 1.00059 1.35079
541.73000 1.00059 1.35079
541.74000 1.00059 1.35079
541.75000 1.00059 1.35079
541.76000 1.00059 1.35079
541.77000 1.00059 1.35079
541.78000 1.00059 1.35079
541.79000 1.00059 1.35079
541.80000 1.00059 1.35079
541.81000 1.00059 1.35079
541.82000 1.00059 1.35079
541.83000 1.00059 1.35079
541.84000 1.00059 1.35079
541.85000 1.00059 1.35079
541.86000 1.00059 1.35079
541.87000 1.00059 1.35079
541.88000 1.00059 1.35079
541.89000 1.00059 1.35079
541.90000 1.00059 1.35079
541.91000 1.00059 1.35079
541.92000 1.00059 1.35079
541.93000 1.00059 1.35079
541.94000 1.00059 1.35079
541.95000 1.00059 1.35079
541.96000 1.00059 1.35079
541.97000 1.00059 1.35079
541.98000 1.00059 1.35079
541.99000 1.00059 1.35079
542.00000 1.00059 1.35079
542.01000 1.00059 1.35079
542.02000 1.00059 1.35079
542.03000 1.00059 1.35079
542.04000 1.00059 1.35079
542.05000 1.00059 1.35079
542.06000 1.00059 1.35079
542.07000 1.00059 1.35079
542.08000 1.00059 1.35079
542.09000 1.00059 1.35079
542.10000 1.00059 1.35079
542.11000 1.00059 1.35079
542.12000 1.00059 1.35079
542.13000 1.00059 1.35079
542.14000 1.00059 1.35079
542.15000 1.00059 1.35079
542.16000 1.00059 1.35079
542.17000 1.00059 1.35079
542.18000 1.00059 1.35079
542.19000 1.00059 1.35079
542.20000 1.00059 1.35079
542.21000 1.00059 1.35079
542.22000 1.00059 1.35079
542.23000 1.00059 1.35079
542.24000 1.00059 1.35079
542.25000 1.00059 1.35079
542.26000 1.00059 1.35079
542.27000 1.00059 1.35079
542.28000 1.00059 1.35079
542.29000 1.00059 1.35079
542.30000 1.00059 1.35079
542.31000 1.00059 1.35079
542.32000 1.00059 1.35079
542.33000 1.00059 1.35079
542.34000 1.00059 1.35079
542.35000 1.00059 1.35079
542.36000 1.00059 1.35079
542.37000 1.00059 1.35079
542.38000 1.00059 1.35079
542.39000 1.00059 1.35079
542.40000 1.00059 1.35079
542.41000 1.00059 1.35079
542.42000 1.00059 1.35079
542.43000 1.00059 1.35079
542.44000 1.00059 1.35079
542.45000 1.00059 1.35079
542.46000 1.00059 1.35079
542.47000 1.00059 1.35079
542.48000 1.00059 1.35079
542.49000 1.00059 1.35079
542.50000 1.00059 1.35079
542.51000 1.00059 1.35079
542.52000 1.00059 1.35079
542.53000 1.00059 1.35079
542.54000 1.00059 1.35079
542.55000 1.00059 1.35079
542.56000 1.00059 1.35079
542.57000 1.00059 1.35079
542.58000 1.00059 1.35079
542.59000 1.00059 1.35079
542.60000 1.00059 1.35079
542.61000 1.00059 1.35079
542.62000 1.00059 1.35079
542.63000 1.00059 1.35079
542.64000 1.00059 1.35079
542.65000 1.00059 1.35079
542.66000 1.00059 1.35079
542.67000 1.00059 1.35079
542.68000 1.00059 1.35079
542.69000 1.00059 1.35079
542.70000 1.00059 1.35079
542.71000 1.00059 1.35079
542.72000 1.00059 1.35079
542.73000 1.00059 1.35079
542.74000 1.00059 1.35079
542.75000 1.00059 1.35079
542.76000 1.00059 1.35079
542.77000 1.00059 1.35079
542.78000 1.00059 1.35079
542.79000 1.00059 1.35079
542.80000 1.00059 1.35079
542.81000 1.00059 1.35079
542.82000 1.00059 1.35079
542.83000 1.00059 1.35079
